ID,Reviews_Summary,Prediction
302981,This price is a rip off!,0
348181,Old and tasteless,0
152001,Overpriced + bogus reviews,0
416042,"Disgusting Artificial Sweeteners in All Sodastream, even non-diet",0
332733,Thin and Watery,0
94412,Tastes like soap,0
305661,Disappointing,0
31639,Odd Taste,0
342635,There is a constant PROBLEM with GLUE in Annie's mac & cheese,0
5584,ordered from ZANY VALUES YUCK!!,0
1308,too much red dye and too little taste.... other than that it is great-lol,0
267795,bad bad bad exprince,0
293491,Deceptive packaging,0
367725,Not What Expected....,0
421732,Royalty Oaties Oat Biscuits,0
415558,Horrific Flavor and Terrible Texture,0
156667,Contains Partially Hydrogenated Soybean Oil - Check the label!,0
120633,Like eating glass,0
195087,Poor quality,0
243206,Check your boxes,0
98408,bad aftertaste,0
524161,Horrible!!!,0
138621,YOU HAVE TO BE KIDDING,0
381977,"Gritty, Sweet and  Missing Something...",0
400350,GROSS!!!!!,0
142483,contains MILK!,0
487456,BE AWARE: Loved this formula UNTIL the arsenic research came out,0
328188,not available in non-kosher,0
197616,Deceptive packaging,0
451996,not what we thought,0
806,Pocky sticks together,0
494388,gelatin in the ingredients..why?,0
481528,Too Dry,0
476746,Box it came in was fine but bag was torn and rice was everywhere.,0
464926,horrible,0
346103,Why no uncut version,0
291243,Dogswell Happy Hips - Made in China,0
133988,Not worth it!,0
259268,drink vs milk,0
189670,You've gotta be kidding me,0
99750,I had to change my review.  No longer a good coffee (in my opinion),0
452528,No Nutritional information,0
149792,Heard it is not good for women,0
452518,Horrible,0
358568,i should've listened to the few negative reviews,0
445830,Not the best Larabar,0
110061,No pumpkin taste,0
44689,Yuk!,0
275866,Don't waste your money on this oil!,0
40677,"Stale, flat, unprofitable...",0
146070,Wrong version,0
259087,misleading description,0
416430,waste of money,0
525284,YUCK!!! Artifical sweetener,0
333340,I liked it at first...,0
313400,Flat out nasty.,0
82882,Beware of NEW ingredients.,0
326022,Curry Chowder,0
150562,Stale...as usual!,0
197528,Not delicious,0
151155,Messy arrival!,0
339542,Nylabone Nutri Dent Minichews Look Stale,0
133589,Look at the Ingredient List,0
83435,Contains PGRP!,0
81417,Worst Company EVER,0
218326,Didn't do it for me,0
128085,Quick but more processed and less tasty than other forms of brown rice,0
112639,"Great drink, awful price",0
162105,hard to get down,0
331626,Drinkable but barely,0
79720,WARNING: ONE pack for $8,0
428487,Misinformation in the listing,0
103613,these ain't oreo's,0
329904,Inconsistent quality,0
219288,Not satisfied at all.,0
40994,Not Luxury!!,0
52116,POTATO CHIPS,0
110043,I am a little unhappy,0
190606,great taste except its wayy too salty,0
259805,Not for me.,0
184454,Earth's Best Kidz  organic applesauce not that good,0
174399,Cofffee was stale,0
393047,cotechino by beretta,0
246005,Gluten free cookies,0
62703,"What, what?",0
128435,Packaging not up to par,0
235152,Gooey and sticky bar that doesn't taste good,0
37063,Sanding Sugar,0
512715,Only One Cup Needed,0
427128,are you kidding?,0
237073,Too drying,0
102644,"So bad, my cat pooped in her food dish after being served this!",0
483004,Misleading Price,0
411886,This cereal is crap!,0
51736,Canceling my subscribe and save,0
344404,Do not buy - it's misrepresented.,0
199724,Weak Coffee - Not much flavor,0
475847,not what it says it is,0
170349,Off-flavor for K&H Money Coin Licorice,0
218036,"Who expected to find milk products in ""nutritional yeast""?",0
73353,Crumbs-Need a Spoon to Eat,0
5184,A little bit disapointed,0
432445,My cat's favorite canned food no more,0
160896,Gross.,0
276468,Just OK,0
28212,Not A True Potato Chip,0
141759,Watery and flavorless,0
162397,Last 3 cases have been stale,0
254047,Blech,0
387109,doesn't fit,0
367363,"Disappointed,",0
171749,does not work-causes loose bowles,0
510914,Did not care for these,0
523200,Unpalatable & artificial aftertaste,0
410473,Contaminated with hair!,0
295696,The photo is deceptive,0
324057,Steaz,0
175771,Maybe I'm Spoiled...,0
487423,The worst constipation!,0
417903,Not funny and especially not for young kids!!,0
208360,"Weird ""Crisps""",0
494045,Dog doesn't like it,0
262009,nasty,0
32489,To much dietary salt.,0
208653,Almonds? Tiny pieces! ARE YOU KIDDING ME?!,0
354191,Too dry,0
461922,Too much cinnamon!,0
185287,FDA bulletin 11/18/11,0
231928,"Spoiled long before ""Best By"" date",0
15990,Have not received order,0
342777,Overpriced! Not what you are expecting.,0
357998,Not for diabetics.,0
297669,Avoid like the plague,0
220682,Warning--May not get what you thought,0
367552,Won't order again,0
176653,Diarrhea 2 for 2,0
329934,Better than most canned food but still BAD,0
284394,GELATIN in baby food,0
186775,"Nasty taste, horrible texture",0
232589,Weak and over priced,0
308565,Loaded with sugars and contains undeclared fats; not a health food,0
6024,How many cans do you get?,0
114494,Stash Chocolate Mint tea,0
298890,Passable!,0
156851,Mispelling,0
391983,Disappointing Salmon,0
101048,HATES IT!,0
86553,"Title should include ""For Dogs""",0
370203,Beware!,0
13934,Not really,0
58352,not a cat pleaser,0
43564,Not gluten free,0
53034,Subway substitute? Not quite.,0
45010,Bland,0
93277,Bean Paste ... maybe,0
161891,Arrived 8 days after the Best Before date,0
83946,Yuck!,0
369558,Baby White Popcorn,0
471146,Wrong size bars sent,0
522027,GAS!!!,0
114213,My dog lost too much weight on this food.,0
368387,ripoff,0
313137,No longer works with new bait  enclosed,0
221826,Disappointed,0
51957,SOA - Stale On Arrival,0
185757,Don't buy this.,0
76029,Like shoe leather,0
197130,"Not what I ordered, but good anyway",0
231715,Terrible Product,0
320726,Terrible,0
260450,Worst Risotto of All Time,0
163779,Nasty tasting splenda,0
43997,Want to like it but don't,0
130263,Bland,0
73418,Stale!,0
42071,Too sweet for me,0
39158,Unhealthy,0
408974,Not enough for making 25 Ib of sausages as they claimed.,0
513867,My cat hates it,0
111823,Vey disappointed,0
114359,"Leaking, spurting K-cups",0
338694,Wrong shipments,0
468562,All flavors repeatedly make my dog terribly sick,0
164106,CAN'T COUNT,0
189854,Grind too fine,0
30047,"Great stuff at first, but not for long (see my edit within review)",0
91730,"Terrible packaging of ""new"" boxes allows boxes to burst!",0
199578,Inferior to milk,0
131912,Picky terrier,0
81137,Killed my plants,0
497178,what's in it???,0
16779,It was moldy!,0
260258,Gave me mild itchy tongue,0
385709,Misleading,0
462546,Coconut shrimp--coconut flavor OVERPOWERING...,0
216607,Not a good toy for chewers,0
14921,Disappointed,0
12508,Bland - what am I missing?,0
463231,Makes a mediocre brew,0
450817,Missing the flavor,0
178552,Tastes like Seaweed,0
132263,My dog doesn't like them!,0
266373,If there was a negative star I would give it one,0
446924,"5 star, really guys!???",0
174442,"If I could give it a zero, I would",0
218147,Not really impressed...,0
356017,are these made in the usa?,0
72328,ONLY awful because SOMETIMES they are awful,0
218619,If you love CLOVE you should buy this,0
466753,Strong artificial taste plus another synthetic sweetener in it,0
229323,Adulterated with Soy lecithin,0
230602,Terrible--All 3 bags are stale (no return policy),0
58832,Watermelon rind pickle,0
429809,Inconsistancy,0
416744,"Allergic? Food gone bad? I don't know, had to go back to Merrick.",0
55935,Highly over rated!,0
491039,dog loves it but nutrition value is a bust,0
266953,"Beware:  Terrible taste, possible side effects, buy at your risk",0
398513,My dog spat it out,0
51574,Stale and old,0
399639,Covered in mold and had to return,0
331762,"Whoa, price jump much???",0
355579,High Price,0
175294,My cat doesn'tlike anything about this,0
107899,Disappointed,0
153718,90. for two glass jars and some tea. no thanks.,0
488521,Misleading advertising.,0
294348,"Filler food is empty, leaves your cat always needing more",0
170717,My dog almost died with this,0
53854,"Tasty, no vitamins, made in China, deceptive packaging",0
223978,Still Looking,0
361794,Too Bitter for Eating,0
46486,Really?,0
45836,Price per bar is incorrect,0
465866,No it is overpriced,0
179998,Pretzels,0
6314,To much and not enough...,0
218067,wrong item shipped,0
450635,Not as good as everyone claims.,0
264400,Made in China,0
322724,different ... not like chai to me,0
286489,Changed Formula,0
379654,eh,0
309944,Sweet Leather for your dog,0
195170,Insipid,0
213307,Toooooo sweet,0
433517,WORST DOG GAS EVER.,0
6765,No taste,0
319668,cider k-cups,0
254022,I really wanted to like this but..,0
67844,Warning: VERY UNEVEN QUALITY,0
268490,Pepsi @ this price = terrible value,0
5188,"Good product, wrong form",0
148369,bait and switch,0
303867,caramel,0
189485,Not the best,0
396153,Nope...not even close.,0
21078,I'm not a fan of this coffee...,0
177333,Couldn't even finish my cup,0
479179,TOO SWEET!!,0
96388,Coffee grounds in your cup!,0
449540,Most of the Cans Were Dented,0
64533,SULFITES!,0
204904,Tastes like Pistachios,0
361905,"Ok, I guess",0
147031,Grown in CHINA,0
400227,Would be better if it wasn't expired.,0
441261,Awful,0
61358,Foodies should see how it is produced,0
150574,mushy and gross,0
289838,Not  so much..,0
515451,Terrible coffee,0
172570,Made in china,0
467425,Cats aren't fond of it,0
81293,This is truly bad coffee,0
525241,W-E-A-K! NOT WORTH THE COST!!!!,0
480198,pistachios,0
351521,100% Filler - No Parmisano Reggiano,0
76918,not a bold cup of coffee,0
198472,Dominant Beet Flavor,0
357257,Rip off-Do not buy,0
311770,It tasted like burnt,0
411774,"Yukky, sodium-laced junk food",0
145988,"Fake ""Manuka"" honey!",0
469266,Melted Chocolate,0
438840,Yuck!,0
402904,All of the cans were badly dented,0
107887,Himalayan Chew,0
285269,Old,0
358714,nothing special,0
314458,why so crumbly?,0
138488,my dogs didn't like,0
32598,Bad Batch?  Tastes like Nothing,0
476233,Whats happened in Oct 2011  not 2009,0
403414,"this is leaf tea, NOT MATCHA",0
282693,Way too much money,0
507092,Not much flavor,0
327565,HORRID!,0
441314,My son totally rejected it - Tastes awful,0
366869,Smart Balance All Natural Rich Roast Chunky Peanut Butter 16 oz,0
244552,Tasteless,0
92362,"I was very disappointed to get a 200gr package of Chocolate for the price I paid for, this was to be a gift!",0
55769,did not work for me unfortunately,0
120945,Milkyway review,0
56894,The worst,0
117469,Watery and flavorless,0
25179,High Prices,0
201951,THIS STUFF IS MADE IN CHINA,0
53831,I eat these when I want to punish myself.,0
517249,BEWARE-- this is NOT Gluten Free,0
157458,Pitting was Pity. Old and dry. Full of bugs.,0
426789,Received 6 month old product,0
317008,Our cats no longer will touch any of it.,0
199768,Don't waste your money!,0
319538,Tastes very bad,0
132988,Yuk!,0
373056,Should have ordered from another source?????,0
337002,"Quality product, packaging is a dud though.",0
487200,BUY ELSEWHERE,0
338831,Unhappy hips! supplied by AMAZON,0
525411,Bring back the old formula!!,0
508139,Label is VERY misleading,0
255476,Poor imitation,0
108775,looks like a good product but no directions.,0
197936,Beware!,0
57947,I don't know what went wrong with these bars,0
81284,Sadly NO !,0
1327,NOT 144 PACKETS!!  ONLY 12!!!!,0
130063,Nope,0
161822,WARNING!!!,0
363467,Can't find the perfect Creme' Brûl&eacute;e Coffee!,0
265332,Not Much of a Granola Bar...,0
286676,Unfortunately out of the Zone,0
105415,expired sauce,0
109349,Beware of the good reviews this is a very salty rub,0
498125,Albacore,0
459755,"Horrible taste, would rather just drink water...",0
33598,almost noodles,0
432540,Disappointing,0
216786,Not worth it...you'll need to spend more money,0
363202,EVO caused my cat to lose her fur,0
32664,ugh,0
407875,Not ESE pods!,0
192087,deceptive,0
282480,GROSS!!!,0
107780,Warning: Contains Menadione,0
3141,The description does not mention that it is sugar-free,0
122858,Is this the same Starbucks?,0
252092,Could Easily break a tooth,0
509711,Reorder???,0
297291,What a waste of money!!,0
125380,"Too sweet, too chunky, and a bit thick for my tastes..",0
520276,Not for indoor use!,0
272207,Kitty Kouldn't Keep it Down,0
400815,Not for me,0
73791,Tillandsia Ionantha Air Plants,0
140741,Couldn't handle demand,0
385294,Sounds good but...,0
93852,Not so good,0
429240,Nothing special,0
442216,THIS IS NOT ORGANIC!!! TOXIC hexane still in it!,0
191041,Horrible,0
515858,Bags Leak!!!!,0
357286,Indistinguishable from regular coffee,0
18151,dont buy in bulk!,0
167133,yuk!!!!!,0
452287,Hated it,0
282594,Too crunchy!,0
5898,Wrong hat and misleading description,0
88581,Something is different,0
23308,Tastes like Pistachios,0
353623,"decent, but not great",0
123439,Worst thing I have ever eaten!,0
277226,A Disappointment for the Price,0
227165,Ingredients?,0
1693,get the salt and pepper box instead,0
442565,my stuff,0
214109,Questionable...Maybe,0
76075,Got nothin' on Green Mountain.,0
6126,Bubble liquid,0
227896,Terrible ingredients but my cat did eat it.,0
84282,4 cats won't touch it,0
410981,worst Basmati rice ever ate,0
313896,The same games the big food industry plays!,0
59180,cinnamon  tea not spice raspberry,0
263621,W. Puck...,0
137341,Broken,0
243274,Cantastic...not!,0
363973,ok of a product,0
187633,TERRIBLE TASTE,0
349967,Received order completly thawed,0
227652,Inconsistent quality and hard to unwrap,0
205062,stale,0
90024,"Filler food is empty, leaves your cat always needing more",0
134712,Disgusting!,0
331684,"Far from ""natural""",0
265190,Unhealthy ingredients for a healthy drink,0
396149,I'm really dissapointed,0
469662,Bitter taste,0
340797,Take the bad reviews seriously....,0
18709,My cat tried to bury this food.,0
378114,Not Whole Grain...!,0
59104,Creat-a-treat Gingerbread house,0
206275,Juice?,0
206696,Disappointing Chai,0
419044,Disappointed,0
45658,Ehhhhh.... Not that great....,0
141510,Not so good,0
494681,Great Ingrediants - old and dry,0
356572,Not My Idea of Vanilla Snaps,0
308286,No thanks,0
511920,Artificial taste and smell. Naturally flavored with other natural flavor (?),0
246001,Center of cookie is rock hard,0
288956,"Wheatless, Glutenless, FLAVORLESS",0
63730,not straightforward about allergen information,0
346628,Poor condition of cans,0
479216,Poor quality control in packaging,0
16632,not really,0
354371,Not NEARLY as strong as claimed!,0
294612,Not as good as I hoped,0
177560,Way bitter,0
240303,Tea made in March 2009 delivered in July 2011,0
192209,My Dog Didn't Like Them,0
212033,Shipping makes these much more expensive than grocery store,0
112391,Waaaaay too sour. And too spicy for something called mild.,0
95023,Flavor not what it usually is.,0
18925,Not so great..Expiration date soon..,0
191736,Locorice is hidden ingredient in Stash Teas,0
58431,"Very Bitter, Not So Sweet...",0
223695,"Not ""too"" bad but not great",0
510659,not jelly beans!,0
163769,"Tastes fine, but 2X price of buying soda at store.",0
205852,Strange Substance found in ONE Coconut Water,0
163852,"A fairly ""meh"" generic cola.",0
199162,Desapointed,0
511494,Awful,0
136270,Broken,0
356133,"Weak coffee, unpleasant aftertaste",0
231075,Not great,0
94405,My cats eat it...begrudgingly,0
235579,Zero stars.,0
116307,Moldy!,0
283234,AMAZON HAVE TO BE CAREFUL WITH HIS VENDORS,0
429781,An unfortunate purchase,0
51318,made my dog sick...,0
488158,Cardboard much?,0
297271,Total waste of money,0
454566,Too much to ship!,0
273797,Loses flavor FAST; most likely not worth it,0
111165,Wow.... lots of saturated fat,0
311310,Gross,0
137113,HORRIBLE!!! - Like Sawdust with chocolate flavor,0
169206,not fresh,0
110278,"Green Mountain Coffee French ""Chemical"" Flavor",0
379651,I was Disappointed,0
166978,"Pro: low cost, Con: flavor",0
172256,Ridiculous Price,0
379652,Bad taste and bad texture,0
380715,Ordered the item on the 7th.. wasnt shipped until the 14th!! WAY BEHIND THE ESTIMATED ARRIVAL DATE!,0
370729,"Product arrived with granules spilling out of it: two stars for sending a damaged, messy product",0
400314,YO USOULD OF SEEN THIS,0
407380,Were Great!  Now??????,0
403958,Pet safe Lickety stik,0
399677,"Tea bags break, loose tea inside pitcher...",0
516157,DISGUSTING!!!!!,0
184011,very poor quality cat food,0
192540,delicious peanuts in ridiculously weak packaging,0
79001,Disappointing for a Progresso soup,0
131430,Brown Water,0
56536,Not the best....,0
258325,This product is a choking hazard!,0
493152,Hoping for chipotle,0
426531,Wanted House Blend plain but got Melange,0
192802,Problem setting,0
333174,Questionable quality and from FRANCE!!!,0
133785,Try other flavors,0
340339,These bags used to be good,0
232419,Tastes like fish,0
208806,It has splenda in it,0
301622,Okay for a very mild brew.,0
36827,Limited applications,0
248077,DOT BUY PLASTIC BOTTLED ZICO,0
378402,Horrible price,0
282618,Clif Crunch bars,0
110329,Taste like liquid chalk,0
444613,Questionable expiration date,0
28730,Stale tasting,0
90091,Toasted Corn and Rice for Cats!,0
473277,No flavor and VERY spicy,0
242007,BUNK!!,0
210470,Where's the caramel creme?,0
455548,"This no were near as good as Jo-sefs, only good for cheese cake crust",0
481698,So Disappointed!,0
131584,dried shrimp,0
321260,Way overpriced!!!,0
169737,Kaps for k cups,0
2005,Tasty but...,0
121802,Vicks Vapor Rub,0
494682,Sorry no good,0
133992,stash tea powder review,0
333407,No taste or flavor,0
517951,Inaccurate description - Wanted Rose,0
372118,I had to give it 1 star,0
32208,Horrible!,0
300082,"Yuck. Diet taste in a ""normal"" container",0
420819,BEWARE 99 cents store has this,0
314348,Hard to believe this is sold as food,0
473069,All but 2 cans in the case were severely damaged,0
372534,Mold?,0
126545,CET Hygiene Chews for Dogs,0
218582,Loved it until I questioned the fat content.,0
283278,Poor Shelf Life!,0
464629,Very poor selection:(,0
221402,What is in this?,0
333387,Suggested by Dr. Oz,0
488720,Highly Disappointed,0
259091,"Chewy, not soft",0
412404,Very poor quality food,0
403694,Not what you'd expect,0
136268,Disappointed,0
121616,Spoiled,0
409710,Not good,0
48243,To much work.,0
76910,fog chaser!!,0
199015,Not real Balsamic Vinegar,0
452333,Oops was expecting brewed coffee not crap,0
446911,Caramel Latte Macchiato,0
362681,Dented cans,0
391166,Doesn't taste like kiwi at all.,0
357531,Older Cat Didn't Like It - Pieces Were Too Big for Her to Eat,0
216313,Caution: Made my cat very sick!!,0
187222,Horrible at WSOP,0
104445,"Premium Edge Dry food for adult dogs, skin & coat Salmon",0
86004,dissapointed,0
482830,Baby Deluxe Review,0
66864,Not the Original Formula No Sugar Version!,0
416954,Love the nuts but not the corn syrup.,0
75470,Very Inferior Product,0
190548,Dried. Not Fresh.Product has been inconsitent.,0
126958,slim jims review,0
411705,Salty Soup,0
386536,It didn't taste like cider at all,0
516760,"Tasty, but disappointed",0
326338,stinky,0
430606,Not Sure the Point-Bad Packaging,0
69655,I didn't enjoy the taste at all.,0
478147,Do Not Buy: Chinese Treats,0
329179,Worst Tea Ever!,0
420949,Flavored styrofoam,0
465403,Not my cup of tea..,0
3374,So many mixed reviews..,0
430114,ARSENIC,0
309911,Beware Wrong Item!,0
261078,Expensive and useless,0
169832,Not so great.,0
312759,Disappointed,0
445488,An unappealing hot sauce,0
407658,Walkers Crisps 6 pack,0
308333,The BAKED version of these chips is misleading and non-tasty,0
248485,Corn Syrup,0
64155,Where is the Bergamot flavor??,0
355237,Good product but bad math skills,0
143891,not fresh..,0
24291,"Not the best, but okay",0
249302,Very very bland,0
423800,"May be new, but not improved.",0
251028,Simply aweful...,0
336635,Disappointed in the last case!,0
13568,Black Silk - Dark Roast,0
491224,Good intentions gone terribly wrong.,0
121161,Tastes like yogurt perfume,0
196750,Hair loss after Clear shampoo!,0
248333,"IT'S A SMALL, SMALL EAR",0
307223,grossly overpriced,0
329321,Dissapointed,0
308942,Wrong Flavor Again,0
429802,Weak and Bitter,0
438554,"Works great if fresh, but expensive here.",0
476097,"lost one bag of my ""jack link's"" beef jerky",0
458328,Oh the Horror,0
501246,Hard to eat,0
56892,It's not real black sesame,0
342455,bronchipret,0
376766,Way too sweet!!,0
474911,Dogs refused to eat it,0
18493,Nothing like the picture!!,0
309190,"Box of 36, not 60",0
205640,not packaged tea,0
332715,Smells and tastes disgusting,0
76832,Good coffee with one BIG flaw!,0
317071,The only Welleness food my cat refuses to eat.,0
263856,Uneven wasabi coating..,0
337533,Salty and with bones,0
128052,disappointing noodles,0
98422,Lacks vanilla flavor,0
502967,Tastes alot like kool-aid!,0
400165,Do your research,0
355571,Rip Off...price is over the top!,0
185616,Eating Salt Jerky,0
347023,Rancid,0
430237,Melted into one solid piece!,0
327687,Tiki Cat food didn't satisfy our finicky cat.,0
160526,It's different than the ones from stores,0
194944,"Overpriced, poor selection, stale product",0
373718,Something Isn't Right,0
32099,DO NOT BUY,0
159317,cats hate it,0
429404,AWFUL,0
32121,to salty,0
386359,You get what you pay for.,0
161807,Didn't last for my dog,0
107457,big mistake,0
289908,BEWARE!,0
63703,Disappointed,0
412946,Not like real cheese,0
260632,Not too good !,0
516491,100% Natural or Chocolate covered for me,0
273025,White bone made of kryptonite,0
329575,I have Have Eaten Better Salami,0
193106,Still have not received this item,0
215444,Careful these aren't k-cups!,0
144977,"calm, yes... but at what price?",0
90094,"Wow, I cant believe how expensive a bag of corn is!",0
303889,Wolfgang Puck Sumatra,0
58640,Too Strong for me,0
361095,All but stale,0
409032,Mediocre results,0
510938,Might make okay dog treats....,0
162589,Bullets,0
433423,Less taste then water!,0
107727,My cat likes the broth,0
358219,Tastes Like Its Been Filtered With Soil,0
425685,$17.40/gallon for WATER,0
18101,Cooked?,0
256628,Too many old nuts.,0
73752,Awful!,0
330222,"DO NOT ORDER FROM BURBANK :""OTTOS (EUROPEAN) FOOD STORE"" !!!SADLY - VERY SHORT SHELF LIFE",0
44297,People consider this refreshing?,0
431595,Coffee lover,0
168864,Not what I expected,0
304669,WORMS IN GREENIES?????,0
67831,Terrible coffee!,0
314078,Buyer Beware,0
194006,WARNING!!  THIS IS DOG FOOD,0
92940,Fenugreek tea,0
219702,Not The Same as Store bought??,0
247705,What have they done????,0
414250,Disappointed,0
140196,Tripett green tripe?,0
442548,DO NOT PURCHASE!,0
447558,Somewhat Better Tasting Than Pencil Erasers,0
268086,Fair Tea for the Price,0
228245,This stuff is terrible,0
178149,Beware the maltitol sweetener...,0
75982,Wouldn't do it again!,0
409690,contains a chemical (at least) known to be linked with as cause of breast cancer,0
426652,Disappointed,0
462373,These Spring rolls are made with a weird tasting sauce!,0
108667,Gross,0
99795,Not Good,0
366797,NOT BLACK LENTILS,0
114497,Very Disappointed,0
17935,Formula changes causing upset,0
452486,just plain deceiving! !!,0
184927,Honey I Shrunk the Bazooka,0
344160,"Crostini are broken, don't taste as fresh as they should",0
316782,Too many shells,0
345798,Horrible at WSOP,0
379742,DISGUSTING!,0
423216,Waaaaaaaaaaaaay over priced,0
280926,Works for a Minute... Gives you pain for hours,0
259550,This product was not properly described.,0
146710,a cup of mud!,0
523415,Doesn't taste good...,0
296044,"Sticky, not for kids",0
392663,Made in China--who knows what's in there,0
409618,Gerber's fruits are cooked,0
408689,May be a dollar at the dollar store but not worth it at all,0
322925,Peanuts weren't up to parr!!!,0
300936,Terribly DISAPPOINTED!,0
160144,Horrible taste! Do not waste your money!,0
48373,"Wow, I cant believe how expensive a bag of corn is!",0
42186,A rare review for me,0
355239,Bad business.  Order cancelled by the supplier.  Never received them.,0
411225,Not Even a Nibble,0
113881,Why did you change the recipe?  They are now awful!!!!!,0
261847,Mocha K-Cup,0
176374,Mold all over! Be careful,0
85394,Broccoli Dust?,0
433364,Not very good,0
386417,Undrinkable,0
408580,Not very good,0
79473,Spanish Peanuts,0
60090,"when they say ""bitter"" they REALLY mean it",0
436816,Not very good....,0
476095,Beef Jerky Goes Bad?,0
463384,garbage,0
151310,Tastes like Cough Syrup,0
194751,"1 star for packaging, 5 stars for taste!",0
147434,Bad product,0
470333,"Come on, Amazon, these ""samplers"" are a rip-off",0
134407,Beware,0
306332,corn syrup???,0
4529,No effect for this sinus sufferer,0
98587,Factory seconds??,0
446677,Why so EXPENSIVE?????????,0
429808,senseo changed pods,0
361953,These are just gross!,0
467046,Not What I Expected....,0
399140,Could kill you!,0
297407,Dog loves them but..,0
283629,Melted candy - YUCK!,0
520418,nickb,0
516403,Delicious but not that strong,0
58967,If you want your kids eating...,0
78496,Far too salty,0
100575,NOT AS DESCRIBED  !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
24412,Spoiled Case!,0
208149,"Nice Aroma, Bitter Taste",0
496151,packaging problems,0
141815,"Weak, uninspiring coffee is the result I got",0
426178,"Lower in sodium, yes. LOW sodium? NO!",0
83915,The new Kona Blend is horrible.,0
304002,horrible coffee,0
406735,Beware! Not the product shown in picture!,0
185240,False Advertising,0
335414,"Same Soup, Expen$ive Packaging",0
146935,Very bad,0
461592,Very Disappointed in the Flavor,0
154050,Never again,0
388979,I am so disappointed,0
297232,Just another over priced low performing chew toy,0
166243,On the fence about this one,0
393453,Don't recommend,0
171485,awful,0
148610,My Dog Didn't Like Them,0
289228,Expired and stale coffee,0
445759,Pricey Stuff and Hardens up Real Fast!,0
420274,Chicken is a Product Of China,0
222833,My son screamed in discomfort every time I gave it to him,0
74163,Prime what? Rip off!,0
459974,Worst candies,0
459852,Experimenting,0
422961,Misleading,0
398595,"Great Product, Horrible Price",0
276094,The Chocolate Coffee is not so good,0
121484,not what i expected,0
160257,Not Fresh,0
453140,Not soft cookies at all.,0
89030,Toasted Corn and Rice for Cats!,0
79332,Durable???,0
64746,Blah taste,0
494507,Very disappointed,0
469382,Inconsistent and Poor Quality,0
377144,Not a sweet deal,0
335813,Weird after-taste for me (try one bag before you buy a box),0
433742,"Great tin, but the cookies...",0
319698,Horrible.  The worst k-cup I've had by far.,0
291732,Stale,0
188023,too expensive,0
186387,Sea Salt Coconut Water,0
151338,Stash fails splendidly this time.,0
376908,Very disappointed!,0
124324,Cheap Price; Cheap Quality,0
414918,GREAT COOKIES IF THEY ARE FRESH!,0
291801,not seatles best... im pretty sure,0
52210,Kettle Foods Spicy Thai Chips,0
383926,Candied Ornange Peel,0
127119,Way too sweet!,0
288563,Misleading discription-bad taste,0
252432,DISAPPOINTED,0
61847,Ito En Jasmine Japanese Green Tea,0
282000,bleck,0
469458,BLAND,0
323242,Not for busy chewers,0
114812,I like Mor Gold topping much more than this one.,0
227977,Overpriced cookies with little worth eating in a fancy box.,0
38256,Harm no Charm,0
340736,Unspeakably bad,0
21181,Weak taste. You can do better than this.,0
327828,"""Regular"" Cola flavor has artificial taste",0
151044,bal,0
88049,"Do you know how old your water is, how clean or dirty it is?",0
525388,ARG!  Recipe has CHANGED!,0
483960,If it seems too good to be true ...,0
2180,Aunt Gussies Highfat Cookies,0
341319,Too Sweet,0
305366,etible,0
142203,rating on price. cost much less in the store,0
304683,Dog wont eat them,0
268383,essentia6.2,0
517041,Not in Canada Eh ?,0
367342,Gassy Delights Quinoa,0
310144,Used once and switched,0
222250,New Formulation - Some important changes,0
122107,Coconut???,0
192268,BUYER BEWARE,0
263922,Bitter after taste...,0
166071,Biggest Disappointment Ever ...!,0
460950,My cats reluctantly eat it,0
277716,Nasty stuff,0
250928,Disappointed,0
453865,stale,0
363490,So weak!,0
307642,Buyers beware!!! Rotten soy milk!,0
289029,Strong Flavor,0
350559,They don't like this flavor,0
484298,Weak Flavor,0
379711,Bowl Bag is Terrible,0
161780,Neat Concept...but dissapointing,0
365474,Disappointed,0
257083,My 15 year old cat won't touch this food,0
51712,Did not like at all........,0
269481,not worth the $ or the yuck factor,0
261922,wont buy again,0
335700,the worst,0
240479,False advertising?,0
45704,YUK!,0
71144,Expired Chips,0
455885,These K Cups Have ISSUES - Coffee Not Bad,0
327417,"Filler food is empty, leaves your cat always needing more",0
462180,True Chews Lost a True Customer,0
503697,My dogs hate them.  Won't even touch them.,0
371103,just awful,0
300484,"If this is Stride 2.0, this is very misleading",0
70836,Could not have been worse!,0
231710,Glorified Instant Coffee,0
471117,"""Don't give me that again"" Louie  the Boston Terrier",0
456401,Really Bad!!!!,0
453005,Beware!  GM has changed this cereal!,0
34478,Do not buy from Amazon,0
41872,Terrible. Would have been good if it were not stale,0
43774,Not so hot!,0
69714,would not buy again,0
383585,Very Weak,0
424280,too salty,0
11511,"hard, stale, hurts child's mouth",0
73764,Awful,0
462220,Not Light,0
422784,"Can't get the smell out of my kitchen, or the taste out of my mouth!",0
193490,What happened?,0
307725,WAY overpriced!,0
265232,Nasty,0
55295,Too much sugar,0
59743,used to love,0
391982,Flavorless,0
448320,Great tea! Awful price! Buy at Walmart!,0
362576,Vegans Beware: Has Sugar,0
350180,Worst cornbread ever!,0
151705,"It's Supposed to Help, but ...",0
442750,",too much salt",0
452730,"Near expiration date, and extremely dry",0
